GlobalId,Name,Text
2aPENu6_HFa8$_4kcTllm$,Storey 2 - Slab 136 (20 cm),. HWPO: 1; SC2D: 6; SC3D1: 35; SC3D2: 35; SCSC: 35; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.6; Bottom Elevation: -0.8; Global Top Elevation: -0.6; Global Bottom Elevation: -0.8; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 7.05; Global Y: -13.55; Global Z: -0.8; Bounding Box Length: 1.5; Bounding Box Width: 1.1; Bounding Box Height: 0.2
2av0Dxeq55lwZjIYX8uTTO,Storey 2 - Slab 136 (20 cm) - Opening 1,. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.6; Bottom Elevation: -0.8; Global Top Elevation: -0.6; Global Bottom Elevation: -0.8; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.55000000000001; Global Y: -13.25; Global Z: -0.8; Bounding Box Length: 0.499999999999995; Bounding Box Width: 0.500000000000002; Bounding Box Height: 0.2
1hB_Ihl2r57h9$d9r2bpre,Storey 2 - Slab 126 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.00999999999999979; Bottom Elevation: -0.0499999999999998; Global Top Elevation: 0.00999999999999979; Global Bottom Elevation: -0.0499999999999998; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.3171683714999; Global Y: -22.7629398766372; Global Z: -0.0499999999999998; Bounding Box Length: 0.610532024137534; Bounding Box Width: 0.610532024137537; Bounding Box Height: 0.0599999999999996
224xbpFLb3ahEr1wxeYnFt,Storey 2 - Slab 139 (16 cm),. HWPO: 1; SC2D: 6; SC3D1: 43; SC3D2: 43; SCSC: 43; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.99; Bottom Elevation: -1.15; Global Top Elevation: -0.99; Global Bottom Elevation: -1.15; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -17.917113110655; Global Y: -16.7647378043131; Global Z: -1.15; Bounding Box Length: 16.9662674042915; Bounding Box Width: 9.20939003491056; Bounding Box Height: 0.16
2CLj4kQ4j2uQyIqShKsSfw,Storey 2 - Slab 124 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.51; Bottom Elevation: 1.45; Global Top Elevation: 1.51; Global Bottom Elevation: 1.45; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.3227382817705; Global Y: -6.30757037090729; Global Z: 1.45; Bounding Box Length: 0.622238710795191; Bounding Box Width: 0.622238710795191; Bounding Box Height: 0.0600000000000001
2N_rr4PlD7ffCdPnNhRSnY,Storey 2 - Slab 125 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.01; Bottom Elevation: 0.95; Global Top Elevation: 1.01; Global Bottom Elevation: 0.95; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12.4352616280812; Global Y: -14.6468005919255; Global Z: 0.95; Bounding Box Length: 0.622238710795191; Bounding Box Width: 0.622238710795191; Bounding Box Height: 0.0600000000000001
1hyezDA0f5VQrt54VfSTvT,Storey 2 - Slab 131 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.81; Bottom Elevation: 0.75; Global Top Elevation: 0.81; Global Bottom Elevation: 0.75; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.0151807554866; Global Y: -19.1791502181871; Global Z: 0.75; Bounding Box Length: 0.660637433244222; Bounding Box Width: 0.660637433244212; Bounding Box Height: 0.0600000000000001
1smMgUFcr7jBMq5pe75N_A,Storey 2 - Slab 121 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.01; Bottom Elevation: 1.95; Global Top Elevation: 2.01; Global Bottom Elevation: 1.95; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 11.6418648972268; Global Y: 19.788198883134; Global Z: 1.95; Bounding Box Length: 0.622238710795191; Bounding Box Width: 0.622238710795195; Bounding Box Height: 0.0599999999999998
1exCBCRxv3xx4UnxjWibWP,Storey 2 - Slab 122 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.01; Bottom Elevation: 1.95; Global Top Elevation: 2.01; Global Bottom Elevation: 1.95; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 11.8868798499921; Global Y: 11.6264545752809; Global Z: 1.95; Bounding Box Length: 0.622238710795187; Bounding Box Width: 0.622238710795189; Bounding Box Height: 0.0599999999999998
1f9b4Ypoz4_QYu_n9i8mPO,Storey 2 - Slab 135 (35 cm),. HWPO: 1; SC2D: 6; SC3D1: 35; SC3D2: 35; SCSC: 35; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.65; Bottom Elevation: -1; Global Top Elevation: -0.65; Global Bottom Elevation: -1; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.60000000000001; Global Y: -13.2; Global Z: -1; Bounding Box Length: 0.399999999999997; Bounding Box Width: 0.400000000000002; Bounding Box Height: 0.35
2NWvYAnMj8b8xwx0zKkCo9,Storey 2 - Slab 138 (12 cm),. HWPO: 1; SC2D: 6; SC3D1: 24; SC3D2: 35; SCSC: 35; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.63; Bottom Elevation: -0.75; Global Top Elevation: -0.63; Global Bottom Elevation: -0.75; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.56; Global Y: -13.24; Global Z: -0.75; Bounding Box Length: 0.479999999999999; Bounding Box Width: 0.48; Bounding Box Height: 0.12
38sCgkL9TCfedEehmiGu3q,Storey 2 - Slab 137 (15 cm),. HWPO: 1; SC2D: 6; SC3D1: 35; SC3D2: 35; SCSC: 35; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.65; Bottom Elevation: -0.8; Global Top Elevation: -0.65; Global Bottom Elevation: -0.8; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.55000000000001; Global Y: -13.25; Global Z: -0.8; Bounding Box Length: 0.499999999999998; Bounding Box Width: 0.5; Bounding Box Height: 0.15
3gd116vC51c9iF18zo$ZKb,Storey 2 - Slab 130 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.81; Bottom Elevation: 0.75; Global Top Elevation: 0.81; Global Bottom Elevation: 0.75; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.8891608164113; Global Y: -11.7531969791185; Global Z: 0.75; Bounding Box Length: 0.664328333891035; Bounding Box Width: 0.664328333891028; Bounding Box Height: 0.0600000000000001
0A8p6CNcr6w8DACoKaescQ,Storey 2 - Slab 129 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.41; Bottom Elevation: 1.35; Global Top Elevation: 1.41; Global Bottom Elevation: 1.35; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -24.8862635197883; Global Y: -3.30588470965174; Global Z: 1.35; Bounding Box Length: 0.667488873984098; Bounding Box Width: 0.667488873984088; Bounding Box Height: 0.0600000000000001
3zYAJWHuv3YuFEC2jGGCmU,Storey 2 - Slab 132 (10 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.45; Bottom Elevation: 2.35; Global Top Elevation: 2.45; Global Bottom Elevation: 2.35; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3.88162471034477; Global Y: 11.88; Global Z: 2.35; Bounding Box Length: 1.04; Bounding Box Width: 0.289999999999999; Bounding Box Height: 0.1
0FCG4CsFn3bxzVo5q9I_E6,Storey 2 - Slab 108 (16 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.99; Bottom Elevation: -2.15; Global Top Elevation: -1.99; Global Bottom Elevation: -2.15; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -22.9130124035744; Global Y: -22.5558961145007; Global Z: -2.15; Bounding Box Length: 0.928509478004472; Bounding Box Width: 3.59933603647915; Bounding Box Height: 0.16
3EQ9OQr_D22PgH6kBYncfs,Storey 2 - Slab 116 (10 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.05; Bottom Elevation: 1.95; Global Top Elevation: 2.05; Global Bottom Elevation: 1.95; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 10.18; Global Y: 2.43; Global Z: 1.95; Bounding Box Length: 0.290000000000003; Bounding Box Width: 1.04; Bounding Box Height: 0.0999999999999999
1Brxa6egb85hwq2ts3zz6Z,Storey 2 - Slab 117 (10 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.05; Bottom Elevation: 1.95; Global Top Elevation: 2.05; Global Bottom Elevation: 1.95; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 10.18; Global Y: 10.0283752896552; Global Z: 1.95; Bounding Box Length: 0.290000000000003; Bounding Box Width: 1.04; Bounding Box Height: 0.0999999999999999
0WIP7Eac93ZBjqu0imTR7X,Storey 2 - Slab 112 (17 cm),. HWPO: 1; SC2D: 6; SC3D1: 35; SC3D2: 35; SCSC: 35; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.17; Bottom Elevation: 0; Global Top Elevation: 0.17; Global Bottom Elevation: 0; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.65; Global Y: 12.15; Global Z: 0; Bounding Box Length: 1.2; Bounding Box Width: 1.45; Bounding Box Height: 0.17
19vtOTuo10ngnErW8fc6cP,Storey 2 - Slab 113 (20 cm),. HWPO: 1; SC2D: 6; SC3D1: 27; SC3D2: 27; SCSC: 27; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.35; Bottom Elevation: 1.15; Global Top Elevation: 1.35; Global Bottom Elevation: 1.15; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1.27886431099111; Global Y: 12.05; Global Z: 1.15; Bounding Box Length: 13.229089055304; Bounding Box Width: 16.3225075457921; Bounding Box Height: 0.2
37VMiMLMDB_vlWj$EBW5R2,Storey 2 - Slab 118 (10 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.25; Bottom Elevation: 2.15; Global Top Elevation: 2.25; Global Bottom Elevation: 2.15; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.33; Global Y: 10.0283752896552; Global Z: 2.15; Bounding Box Length: 0.289999999999999; Bounding Box Width: 1.04; Bounding Box Height: 0.1
1xN4dM51zDwvNISU0KoYgc,Storey 2 - Slab 107 (16 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0.21; Bottom Elevation: 0.0499999999999998; Global Top Elevation: 0.21; Global Bottom Elevation: 0.0499999999999998; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -13.9807694847761; Global Y: -2.00436585374059; Global Z: 0.0499999999999998; Bounding Box Length: 9.04076948477613; Bounding Box Width: 3.52614898947594; Bounding Box Height: 0.16
2yhzdnJbb2M9GTctIihG7w,Storey 2 - Slab 115 (35 cm),. HWPO: 1; SC2D: 6; SC3D1: 27; SC3D2: 27; SCSC: 27; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 1.25; Bottom Elevation: 0.9; Global Top Elevation: 1.25; Global Bottom Elevation: 0.9; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1.43221309699041; Global Y: 12.05; Global Z: 0.9; Bounding Box Length: 3.18221309699041; Bounding Box Width: 2.2774680795137; Bounding Box Height: 0.35
1DLSg6yzD9fhcvcihH3HDu,Storey 2 - Slab 119 (10 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.25; Bottom Elevation: 2.15; Global Top Elevation: 2.25; Global Bottom Elevation: 2.15; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.33; Global Y: 6.87837528965523; Global Z: 2.15; Bounding Box Length: 0.289999999999999; Bounding Box Width: 1.04; Bounding Box Height: 0.1
2jy_4VtGr9o9ugSdR0625L,Storey 2 - Slab 106 (16 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.69; Bottom Elevation: -1.85; Global Top Elevation: -1.69; Global Bottom Elevation: -1.85; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -14.8428591453794; Global Y: -19.400461766989; Global Z: -1.85; Bounding Box Length: 13.366390465006; Bounding Box Width: 4.69495868734123; Bounding Box Height: 0.159999999999999
3ezKp5eBH2bxOiFL__bgPB,Storey 2 - Slab 120 (10 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.25; Bottom Elevation: 2.15; Global Top Elevation: 2.25; Global Bottom Elevation: 2.15; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.33; Global Y: 2.42837528965523; Global Z: 2.15; Bounding Box Length: 0.289999999999999; Bounding Box Width: 1.04; Bounding Box Height: 0.1
0SBWppvw5D8B5El_B8xTVT,Storey 2 - Slab 109 (16 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -2.49; Bottom Elevation: -2.65; Global Top Elevation: -2.49; Global Bottom Elevation: -2.65; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 11.8475780134522; Global Y: -26.4175911519532; Global Z: -2.65; Bounding Box Length: 1.03713095457096; Bounding Box Width: 3.75703495835236; Bounding Box Height: 0.16
3vpFdznTj9ZeQ4Zwlk6lH1,Storey 2 - Slab 111 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.51; Bottom Elevation: 2.45; Global Top Elevation: 2.51; Global Bottom Elevation: 2.45; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -16.5889930046607; Global Y: 19.9749456492384; Global Z: 2.45; Bounding Box Length: 0.914889128978873; Bounding Box Width: 0.914889128978874; Bounding Box Height: 0.0600000000000001
20waE0nVn6cAS8srvQ5xJU,Storey 2 - Slab 105 (16 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.94; Bottom Elevation: -1.1; Global Top Elevation: -0.94; Global Bottom Elevation: -1.1; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1.79391383368733; Global Y: -14.8042166355581; Global Z: -1.1; Bounding Box Length: 0.578420741812535; Bounding Box Width: 1.14935724771158; Bounding Box Height: 0.16
26ga5ZWh9EpQIyE1wAkICG,Storey 2 - Slab 110 (6 cm),. HWPO: 1; SC2D: 6; SC3D1: 9; SC3D2: 9; SCSC: 9; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.51; Bottom Elevation: 2.45; Global Top Elevation: 2.51; Global Bottom Elevation: 2.45; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -20.6961693785925; Global Y: 18.8507941097999; Global Z: 2.45; Bounding Box Length: 0.914889128978878; Bounding Box Width: 0.914889128978874; Bounding Box Height: 0.0600000000000001
0369jk$W90PBn0OAs0dBel,Storey 2 - Slab 114 (20 cm),. HWPO: 1; SC2D: 6; SC3D1: 35; SC3D2: 35; SCSC: 35; Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 0; Bottom Elevation: -0.2; Global Top Elevation: 0; Global Bottom Elevation: -0.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.35; Global Y: 12.15; Global Z: -0.2; Bounding Box Length: 9.60022474431285; Bounding Box Width: 2; Bounding Box Height: 0.2
3SM$vaX7P7yAevYxtJDheY,Storey 2 - Beam 23 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.55; Bottom Elevation: 3.4; Global Top Elevation: 3.55; Global Bottom Elevation: 3.4; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5.97204237534823; Global Y: 22.768862145715; Global Z: 3.4; Bounding Box Length: 5.57544875072044; Bounding Box Width: 0.369912760013634; Bounding Box Height: 0.15
1VZjPpFfP05xX0eVrvo0jJ,Storey 2 - Beam 25 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.55; Bottom Elevation: 3.4; Global Top Elevation: 3.55; Global Bottom Elevation: 3.4; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.16324151434124; Global Y: 19.4109272671502; Global Z: 3.4; Bounding Box Length: 5.57544875072044; Bounding Box Width: 0.36991276001363; Bounding Box Height: 0.15
0fCJxfMo13rR$HDG$l_OwW,Storey 2 - Beam 24 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.35; Bottom Elevation: 3.2; Global Top Elevation: 3.35; Global Bottom Elevation: 3.2; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 10.6242599588131; Global Y: 19.1290088683283; Global Z: 3.2; Bounding Box Length: 0.764727645013991; Bounding Box Width: 8.85425293973782; Bounding Box Height: 0.15
3NjW6XP_nAMACmMgRQ5f2q,Storey 2 - Beam 26 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.55; Bottom Elevation: 3.4; Global Top Elevation: 3.55; Global Bottom Elevation: 3.4; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.09154183721886; Global Y: 20.2952232849929; Global Z: 3.4; Bounding Box Length: 5.57544875072043; Bounding Box Width: 0.369912760013623; Bounding Box Height: 0.15
0j4OMxXJj5gBRFjBVJnsmY,Storey 2 - Beam 16 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.34945692495953; Bottom Elevation: -1.49945692495953; Global Top Elevation: -1.34945692495953; Global Bottom Elevation: -1.49945692495953; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -20.5473733769574; Global Y: -18.436231729581; Global Z: -1.49945692495953; Bounding Box Length: 4.19467920960286; Bounding Box Width: 1.63093526232201; Bounding Box Height: 0.15
3esjPheqL9_vq99$0hnMYU,Storey 2 - Beam 21 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.20048024785577; Bottom Elevation: -1.35048024785577; Global Top Elevation: -1.20048024785577; Global Bottom Elevation: -1.35048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -16.9376299625533; Global Y: -19.7362066583427; Global Z: -1.35048024785577; Bounding Box Length: 1.0472185287962; Bounding Box Width: 2.78506303450429; Bounding Box Height: 0.15
1txJV7gnfFevIZhKYHQz0A,Storey 2 - Beam 27 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.55; Bottom Elevation: 3.4; Global Top Elevation: 3.55; Global Bottom Elevation: 3.4; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.04594226772235; Global Y: 21.1436694642744; Global Z: 3.4; Bounding Box Length: 5.57544875072044; Bounding Box Width: 0.369912760013626; Bounding Box Height: 0.15
25xu52f610Ffl03jS1HQgX,Storey 2 - Beam 28 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 3.55; Bottom Elevation: 3.4; Global Top Elevation: 3.55; Global Bottom Elevation: 3.4; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6.03179210628354; Global Y: 21.9562658049947; Global Z: 3.4; Bounding Box Length: 5.57544875072044; Bounding Box Width: 0.369912760013623; Bounding Box Height: 0.15
3dsQxygNL6uPWBWKYL0ig$,Storey 2 - Beam 19 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.20048024785577; Bottom Elevation: -1.35048024785577; Global Top Elevation: -1.20048024785577; Global Bottom Elevation: -1.35048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -18.1712254150487; Global Y: -20.1760122229013; Global Z: -1.35048024785577; Bounding Box Length: 1.0472185287962; Bounding Box Width: 2.78506303450429; Bounding Box Height: 0.15
0ubvXAqqDCefbcIKpKzNXY,Storey 2 - Beam 29 (3 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.76373276367389; Bottom Elevation: -0.91373276367389; Global Top Elevation: -0.76373276367389; Global Bottom Elevation: -0.91373276367389; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.2770945063743; Global Y: -14.2005204431747; Global Z: -0.91373276367389; Bounding Box Length: 0.334724158292651; Bounding Box Width: 2.44724263905073; Bounding Box Height: 0.15
1O06PM6w9D3Q1O7ukmI24b,Storey 2 - Beam 30 (3 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.579848314343034; Bottom Elevation: -0.729848314343033; Global Top Elevation: -0.579848314343034; Global Bottom Elevation: -0.729848314343033; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.2770945063743; Global Y: -14.2005204431747; Global Z: -0.729848314343033; Bounding Box Length: 0.334724158292651; Bounding Box Width: 2.44724263905073; Bounding Box Height: 0.15
35Fli5HP59NQugytuhqIHZ,Storey 2 - Beam 31 (3 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -0.395963865012177; Bottom Elevation: -0.545963865012177; Global Top Elevation: -0.395963865012177; Global Bottom Elevation: -0.545963865012177; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -23.2770945063743; Global Y: -14.2005204431747; Global Z: -0.545963865012177; Bounding Box Length: 0.334724158292651; Bounding Box Width: 2.44724263905073; Bounding Box Height: 0.15
1SVirPdJv3ZOIgNeti93MQ,Storey 2 - Beam 10 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.85; Bottom Elevation: 2.7; Global Top Elevation: 2.85; Global Bottom Elevation: 2.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4.7; Global Y: -1.95; Global Z: 2.7; Bounding Box Length: 0.15; Bounding Box Width: 3.3; Bounding Box Height: 0.15
3BG4N51CrB5vVkkr8gd_We,Storey 2 - Beam 14 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.35048024785577; Bottom Elevation: -1.50048024785577; Global Top Elevation: -1.35048024785577; Global Bottom Elevation: -1.50048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -19.8131889625849; Global Y: -20.5712458686839; Global Z: -1.50048024785577; Bounding Box Length: 4.18741527197994; Bounding Box Width: 1.65277699156828; Bounding Box Height: 0.149999999999999
0ZedF045n0iucWZYUxvcXP,Storey 2 - Beam 7 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.85; Bottom Elevation: 2.7; Global Top Elevation: 2.85; Global Bottom Elevation: 2.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.9; Global Y: -1.95; Global Z: 2.7; Bounding Box Length: 0.15; Bounding Box Width: 3.3; Bounding Box Height: 0.15
3MEU06imD53BhBOEc6cFGB,Storey 2 - Beam 8 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.85; Bottom Elevation: 2.7; Global Top Elevation: 2.85; Global Bottom Elevation: 2.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 7.1; Global Y: -1.95; Global Z: 2.7; Bounding Box Length: 0.150000000000002; Bounding Box Width: 3.3; Bounding Box Height: 0.15
2YK_KzTlr4xhXj75lz3Qo$,Storey 2 - Beam 9 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.85; Bottom Elevation: 2.7; Global Top Elevation: 2.85; Global Bottom Elevation: 2.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5.5; Global Y: -1.95; Global Z: 2.7; Bounding Box Length: 0.15; Bounding Box Width: 3.3; Bounding Box Height: 0.15
3vYA9fxqLB2u5uQgWZHUr6,Storey 2 - Beam 12 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.85; Bottom Elevation: 2.7; Global Top Elevation: 2.85; Global Bottom Elevation: 2.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3.1; Global Y: -1.95; Global Z: 2.7; Bounding Box Length: 0.15; Bounding Box Width: 3.3; Bounding Box Height: 0.15
3RJ8qWf49BjuZ9E4CbASP0,Storey 2 - Beam 13 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.7; Bottom Elevation: 2.55; Global Top Elevation: 2.7; Global Bottom Elevation: 2.55; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2.3589449725791; Global Y: 1.2; Global Z: 2.55; Bounding Box Length: 8.08113981584187; Bounding Box Width: 0.15; Bounding Box Height: 0.15
12sPBsV6j2bfpvUoFrBf1u,Storey 2 - Beam 15 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.20048024785577; Bottom Elevation: -1.35048024785577; Global Top Elevation: -1.20048024785577; Global Bottom Elevation: -1.35048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -20.0908929579331; Global Y: -20.8633295082135; Global Z: -1.35048024785577; Bounding Box Length: 1.0472185287962; Bounding Box Width: 2.78506303450429; Bounding Box Height: 0.15
2nrinNetH4TQke3cdwCL6i,Storey 2 - Beam 17 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.20048024785577; Bottom Elevation: -1.35048024785577; Global Top Elevation: -1.20048024785577; Global Bottom Elevation: -1.35048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -19.43178610748; Global Y: -20.6309932637132; Global Z: -1.35048024785577; Bounding Box Length: 1.0472185287962; Bounding Box Width: 2.78506303450429; Bounding Box Height: 0.15
00aabTrAnAMfBh$f5tvUII,Storey 2 - Beam 11 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: 2.85; Bottom Elevation: 2.7; Global Top Elevation: 2.85; Global Bottom Elevation: 2.7; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3.9; Global Y: -1.95; Global Z: 2.7; Bounding Box Length: 0.149999999999999; Bounding Box Width: 3.3; Bounding Box Height: 0.15
0H2l6eDUz01e7vJv$1GdWL,Storey 2 - Beam 18 (15 cm),. Project: Project Name; Building: The building; Storey: Level 2; Top Elevation: -1.20048024785577; Bottom Elevation: -1.35048024785577; Global Top Elevation: -1.20048024785577; Global Bottom Elevation: -1.35048024785577; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -18.801917464958; Global Y: -20.4006315598568; Global Z: -1.35048024785577; Bounding Box Length: 1.0472185287962; Bounding Box Width: 2.78506303450429; Bounding Box Height: 0.15
