GlobalId,Name,Text
1IjDNnD1b6tenKMZR0qHh_,Elevator_CabinFront_2-2:CabinFront:187651,. ProfileName: CabinFront; XDim: 7.88385826771654; YDim: 4.61286089238843; Host: None; Moves With Nearby Elements: 0; Offset: 0; Car_HEIGTH: 7.21784776902887; CD: 7.8740157480315; Ceiling off: 0; Ceiling on: 1; CW: 4.59317585301837; DD_DW_Front: 4.26509186351706; DD_DW_Front_Helper: 4.25853018372703; Area: 169.845895247347; Volume: 281.079320543011; Category: Generic Models; CEILING: 0.0984251968503937; CFD_DBG: 4.75721784776903; CPF_ISO_DZ: 0; CPF_UC_DZ: 0.164041994750656; DBG_HALF_Y: 3.93700787401575; DIST_CAR_2_GUIDE: 0.0820209973753281; ER1: 0.213254593175853; ER1_Helper: 0.216535433070866; Family: Elevator_CabinFront_2-2: CabinFront; Family and Type: Elevator_CabinFront_2-2: CabinFront; Finished Floor: 0; H1: 0.131233595800525; Type: Elevator_CabinFront_2-2: CabinFront; Type Id: Elevator_CabinFront_2-2: CabinFront; WD1: 0; WD2: 0; WD3: 0; WD4: 0; Phase Created: New Construction; Reference: CabinFront; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.31627296587929; Bottom Elevation: -0.16404199475067; Global Top Elevation: 7.31627296587929; Global Bottom Elevation: -0.16404199475067; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 115.14063292411; Global Y: 384.942384754198; Global Z: -0.16404199475067; Bounding Box Length: 4.61286089238847; Bounding Box Width: 8.02493438320221; Bounding Box Height: 7.48031496062996; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHhs,Elevator_CarDoor2L_2-4:CarDoor2L:187659,. ProfileName: CarDoor2L; XDim: 2.13254593175854; YDim: 0.053313648294404; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018875; Volume: 0.104010522161439; Category: Generic Models; Family: Elevator_CarDoor2L_2-4: CarDoor2L; Family and Type: Elevator_CarDoor2L_2-4: CarDoor2L; Finished Floor: 0; Sill Edge Left: 2.23097112860892; Sill Edge Right: 0; Sill Length for monitoring: 6.49606299212598; Type: Elevator_CarDoor2L_2-4: CarDoor2L; Type Id: Elevator_CarDoor2L_2-4: CarDoor2L; Phase Created: New Construction; Reference: CarDoor2L; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 6.54527559055113; Bottom Elevation: -0.114829396325448; Global Top Elevation: 6.54527559055113; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 123.106512189203; Global Y: 384.812791578346; Global Z: -0.114829396325448; Bounding Box Length: 6.496062992126; Bounding Box Width: 0.139435695537998; Bounding Box Height: 6.66010498687657; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHhn,Elevator_CabinFront_2-3:CabinFront:187660,. ProfileName: CabinFront; XDim: 7.88385826771654; YDim: 4.61286089238843; Host: None; Moves With Nearby Elements: 0; Offset: 0; Car_HEIGTH: 7.21784776902887; CD: 7.8740157480315; Ceiling off: 0; Ceiling on: 1; CW: 4.59317585301837; DD_DW_Front: 4.26509186351706; DD_DW_Front_Helper: 4.25853018372703; Area: 169.845895247347; Volume: 281.079320543011; Category: Generic Models; CEILING: 0.0984251968503937; CFD_DBG: 4.75721784776903; CPF_ISO_DZ: 0; CPF_UC_DZ: 0.164041994750656; DBG_HALF_Y: 3.93700787401575; DIST_CAR_2_GUIDE: 0.0820209973753281; ER1: 0.114829396325459; ER1_Helper: 0.118110236220472; Family: Elevator_CabinFront_2-3: CabinFront; Family and Type: Elevator_CabinFront_2-3: CabinFront; Finished Floor: 0; H1: 0.131233595800525; Type: Elevator_CabinFront_2-3: CabinFront; Type Id: Elevator_CabinFront_2-3: CabinFront; WD1: 0; WD2: 0; WD3: 0; WD4: 0; Phase Created: New Construction; Reference: CabinFront; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.31627296587929; Bottom Elevation: -0.16404199475067; Global Top Elevation: 7.31627296587929; Global Bottom Elevation: -0.16404199475067; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 125.11438620495; Global Y: 384.942384754198; Global Z: -0.16404199475067; Bounding Box Length: 4.61286089238848; Bounding Box Width: 8.02493438320221; Bounding Box Height: 7.48031496062996; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHhm,Elevator_LandingDoor2L_2-4:LandingDoor2L:187661,. ProfileName: LandingDoor2L; XDim: 6.49606299212598; YDim: 0.139435695538036; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018877; Volume: 0.104010522161441; Category: Generic Models; Family: Elevator_LandingDoor2L_2-4: LandingDoor2L; Family and Type: Elevator_LandingDoor2L_2-4: LandingDoor2L; Finished Floor: 0; Sill Edge Left: 2.23097112860892; Sill Edge Right: 0; Sill Length for monitoring: 6.49606299212598; Type: Elevator_LandingDoor2L_2-4: LandingDoor2L; Type Id: Elevator_LandingDoor2L_2-4: LandingDoor2L; Phase Created: New Construction; Reference: LandingDoor2L; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.28346456692914; Bottom Elevation: -0.114829396325448; Global Top Elevation: 7.28346456692914; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 123.106512189203; Global Y: 384.394484491732; Global Z: -0.114829396325448; Bounding Box Length: 6.88976377952754; Bounding Box Width: 0.336286089238854; Bounding Box Height: 7.39829396325459; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHha,Elevator_LandingDoor2L_2-6:LandingDoor2R:187673,. ProfileName: LandingDoor2R; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018848; Volume: 0.104010522161409; Category: Generic Models; Family: Elevator_LandingDoor2L_2-6: LandingDoor2R; Family and Type: Elevator_LandingDoor2L_2-6: LandingDoor2R; Finished Floor: 0; Sill Edge Left: 0; Sill Edge Right: 2.23097112860892; Sill Length for monitoring: 6.49606299212598; Type: Elevator_LandingDoor2L_2-6: LandingDoor2R; Type Id: Elevator_LandingDoor2L_2-6: LandingDoor2R; Phase Created: New Construction; Reference: LandingDoor2R; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.28346456692915; Bottom Elevation: -0.114829396325448; Global Top Elevation: 7.28346456692915; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 114.871604052719; Global Y: 384.394484491732; Global Z: -0.114829396325448; Bounding Box Length: 6.88976377952754; Bounding Box Width: 0.336286089238797; Bounding Box Height: 7.3982939632546; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHhZ,Elevator_CarDoor2L_2-6:CarDoor2R:187678,. ProfileName: CarDoor2R; XDim: 0.0533136482938297; YDim: 2.13254593175853; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018876; Volume: 0.10401052216144; Category: Generic Models; Family: Elevator_CarDoor2L_2-6: CarDoor2R; Family and Type: Elevator_CarDoor2L_2-6: CarDoor2R; Finished Floor: 0; Sill Edge Left: 0; Sill Edge Right: 2.23097112860892; Sill Length for monitoring: 6.49606299212598; Type: Elevator_CarDoor2L_2-6: CarDoor2R; Type Id: Elevator_CarDoor2L_2-6: CarDoor2R; Phase Created: New Construction; Reference: CarDoor2R; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 6.54527559055114; Bottom Elevation: -0.114829396325448; Global Top Elevation: 6.54527559055114; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 115.265304840121; Global Y: 384.812791578345; Global Z: -0.114829396325448; Bounding Box Length: 6.496062992126; Bounding Box Width: 0.139435695538282; Bounding Box Height: 6.66010498687659; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHg$,Elevator_CabinFront_2-4:CabinFront:187714,. ProfileName: CabinFront; XDim: 7.88385826771654; YDim: 4.61286089238843; Host: None; Moves With Nearby Elements: 0; Offset: 0; Car_HEIGTH: 7.21784776902887; CD: 7.8740157480315; Ceiling off: 0; Ceiling on: 1; CW: 4.59317585301837; DD_DW_Front: 4.26509186351706; DD_DW_Front_Helper: 4.25853018372703; Area: 169.845895247347; Volume: 281.079320543011; Category: Generic Models; CEILING: 0.0984251968503937; CFD_DBG: 4.75721784776903; CPF_ISO_DZ: 0; CPF_UC_DZ: 0.164041994750656; DBG_HALF_Y: 3.93700787401575; DIST_CAR_2_GUIDE: 0.0820209973753281; ER1: 0.213254593175853; ER1_Helper: 0.216535433070866; Family: Elevator_CabinFront_2-4: CabinFront; Family and Type: Elevator_CabinFront_2-4: CabinFront; Finished Floor: 0; H1: 0.131233595800525; Type: Elevator_CabinFront_2-4: CabinFront; Type Id: Elevator_CabinFront_2-4: CabinFront; WD1: 0; WD2: 0; WD3: 0; WD4: 0; Phase Created: New Construction; Reference: CabinFront; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.31627296587929; Bottom Elevation: -0.16404199475067; Global Top Elevation: 7.31627296587929; Global Bottom Elevation: -0.16404199475067; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 125.11438620495; Global Y: 395.18516690643; Global Z: -0.16404199475067; Bounding Box Length: 4.61286089238848; Bounding Box Width: 8.02493438320221; Bounding Box Height: 7.48031496062996; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgs,Elevator_LandingDoor2L_2-7:LandingDoor2R:187723,. ProfileName: LandingDoor2R; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018848; Volume: 0.104010522161409; Category: Generic Models; Family: Elevator_LandingDoor2L_2-7: LandingDoor2R; Family and Type: Elevator_LandingDoor2L_2-7: LandingDoor2R; Finished Floor: 0; Sill Edge Left: 0; Sill Edge Right: 2.23097112860892; Sill Length for monitoring: 6.49606299212598; Type: Elevator_LandingDoor2L_2-7: LandingDoor2R; Type Id: Elevator_LandingDoor2L_2-7: LandingDoor2R; Phase Created: New Construction; Reference: LandingDoor2R; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.28346456692915; Bottom Elevation: -0.114829396325448; Global Top Elevation: 7.28346456692915; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 123.106512189202; Global Y: 403.42171546286; Global Z: -0.114829396325448; Bounding Box Length: 6.88976377952756; Bounding Box Width: 0.336286089238854; Bounding Box Height: 7.3982939632546; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgn,Elevator_LandingDoor2L_2-7:LandingDoor2R:187724,. ProfileName: LandingDoor2R; Host: None; Moves With Nearby Elements: 0; Offset: 19.6850393700787; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018848; Volume: 0.104010522161409; Category: Generic Models; Family: Elevator_LandingDoor2L_2-7: LandingDoor2R; Family and Type: Elevator_LandingDoor2L_2-7: LandingDoor2R; Finished Floor: 0; Sill Edge Left: 0; Sill Edge Right: 2.23097112860892; Sill Length for monitoring: 6.49606299212598; Type: Elevator_LandingDoor2L_2-7: LandingDoor2R; Type Id: Elevator_LandingDoor2L_2-7: LandingDoor2R; Phase Created: New Construction; Reference: LandingDoor2R; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 26.9685039370079; Bottom Elevation: 19.5702099737533; Global Top Elevation: 26.9685039370079; Global Bottom Elevation: 19.5702099737533; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 123.106512189202; Global Y: 403.42171546286; Global Z: 19.5702099737533; Bounding Box Length: 6.88976377952756; Bounding Box Width: 0.336286089238854; Bounding Box Height: 7.3982939632546; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgl,Elevator_CarDoor2L_2-7:CarDoor2R:187730,. ProfileName: CarDoor2R; XDim: 0.0533136482938297; YDim: 2.13254593175853; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018876; Volume: 0.10401052216144; Category: Generic Models; Family: Elevator_CarDoor2L_2-7: CarDoor2R; Family and Type: Elevator_CarDoor2L_2-7: CarDoor2R; Finished Floor: 0; Sill Edge Left: 0; Sill Edge Right: 2.23097112860892; Sill Length for monitoring: 6.49606299212598; Type: Elevator_CarDoor2L_2-7: CarDoor2R; Type Id: Elevator_CarDoor2L_2-7: CarDoor2R; Phase Created: New Construction; Reference: CarDoor2R; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 6.54527559055114; Bottom Elevation: -0.114829396325448; Global Top Elevation: 6.54527559055114; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 123.106512189202; Global Y: 403.200258769947; Global Z: -0.114829396325448; Bounding Box Length: 6.496062992126; Bounding Box Width: 0.139435695538396; Bounding Box Height: 6.66010498687659; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgk,Elevator_CabinFront_2-5:CabinFront:187731,. ProfileName: CabinFront; XDim: 7.88385826771654; YDim: 4.61286089238843; Host: None; Moves With Nearby Elements: 0; Offset: 0; Car_HEIGTH: 7.21784776902887; CD: 7.8740157480315; Ceiling off: 0; Ceiling on: 1; CW: 4.59317585301837; DD_DW_Front: 4.26509186351706; DD_DW_Front_Helper: 4.25853018372703; Area: 169.845895247347; Volume: 281.079320543011; Category: Generic Models; CEILING: 0.0984251968503937; CFD_DBG: 4.75721784776903; CPF_ISO_DZ: 0; CPF_UC_DZ: 0.164041994750656; DBG_HALF_Y: 3.93700787401575; DIST_CAR_2_GUIDE: 0.0820209973753281; ER1: 0.114829396325459; ER1_Helper: 0.118110236220472; Family: Elevator_CabinFront_2-5: CabinFront; Family and Type: Elevator_CabinFront_2-5: CabinFront; Finished Floor: 0; H1: 0.131233595800525; Type: Elevator_CabinFront_2-5: CabinFront; Type Id: Elevator_CabinFront_2-5: CabinFront; WD1: 0; WD2: 0; WD3: 0; WD4: 0; Phase Created: New Construction; Reference: CabinFront; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.31627296587929; Bottom Elevation: -0.16404199475067; Global Top Elevation: 7.31627296587929; Global Bottom Elevation: -0.16404199475067; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 115.14063292411; Global Y: 395.18516690643; Global Z: -0.16404199475067; Bounding Box Length: 4.61286089238847; Bounding Box Width: 8.02493438320221; Bounding Box Height: 7.48031496062996; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgX,Elevator_LandingDoor2L_2-5:LandingDoor2L:187740,. ProfileName: LandingDoor2L; XDim: 6.49606299212598; YDim: 0.139435695538036; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018877; Volume: 0.104010522161441; Category: Generic Models; Family: Elevator_LandingDoor2L_2-5: LandingDoor2L; Family and Type: Elevator_LandingDoor2L_2-5: LandingDoor2L; Finished Floor: 0; Sill Edge Left: 2.23097112860892; Sill Edge Right: 0; Sill Length for monitoring: 6.49606299212598; Type: Elevator_LandingDoor2L_2-5: LandingDoor2L; Type Id: Elevator_LandingDoor2L_2-5: LandingDoor2L; Phase Created: New Construction; Reference: LandingDoor2L; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.28346456692914; Bottom Elevation: -0.114829396325448; Global Top Elevation: 7.28346456692914; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 114.871604052719; Global Y: 403.42171546286; Global Z: -0.114829396325448; Bounding Box Length: 6.88976377952754; Bounding Box Width: 0.336286089238854; Bounding Box Height: 7.39829396325459; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgW,Elevator_LandingDoor2L_2-5:LandingDoor2L:187741,. ProfileName: LandingDoor2L; XDim: 6.49606299212598; YDim: 0.139435695538036; Host: None; Moves With Nearby Elements: 0; Offset: 19.6850393700787; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018877; Volume: 0.104010522161441; Category: Generic Models; Family: Elevator_LandingDoor2L_2-5: LandingDoor2L; Family and Type: Elevator_LandingDoor2L_2-5: LandingDoor2L; Finished Floor: 0; Sill Edge Left: 2.23097112860892; Sill Edge Right: 0; Sill Length for monitoring: 6.49606299212598; Type: Elevator_LandingDoor2L_2-5: LandingDoor2L; Type Id: Elevator_LandingDoor2L_2-5: LandingDoor2L; Phase Created: New Construction; Reference: LandingDoor2L; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 26.9685039370078; Bottom Elevation: 19.5702099737533; Global Top Elevation: 26.9685039370078; Global Bottom Elevation: 19.5702099737533; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 114.871604052719; Global Y: 403.42171546286; Global Z: 19.5702099737533; Bounding Box Length: 6.88976377952754; Bounding Box Width: 0.336286089238854; Bounding Box Height: 7.39829396325459; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHgU,Elevator_CarDoor2L_2-5:CarDoor2L:187747,. ProfileName: CarDoor2L; XDim: 2.13254593175854; YDim: 0.053313648294404; Host: None; Moves With Nearby Elements: 0; Offset: 0; Panel Glass: 0; Panel Steel: 1; Area: 1.66773337018875; Volume: 0.104010522161439; Category: Generic Models; Family: Elevator_CarDoor2L_2-5: CarDoor2L; Family and Type: Elevator_CarDoor2L_2-5: CarDoor2L; Finished Floor: 0; Sill Edge Left: 2.23097112860892; Sill Edge Right: 0; Sill Length for monitoring: 6.49606299212598; Type: Elevator_CarDoor2L_2-5: CarDoor2L; Type Id: Elevator_CarDoor2L_2-5: CarDoor2L; Phase Created: New Construction; Reference: CarDoor2L; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 6.54527559055113; Bottom Elevation: -0.114829396325448; Global Top Elevation: 6.54527559055113; Global Bottom Elevation: -0.114829396325448; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 115.265304840121; Global Y: 403.200258769947; Global Z: -0.114829396325448; Bounding Box Length: 6.496062992126; Bounding Box Width: 0.139435695538054; Bounding Box Height: 6.66010498687657; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHfw,Elevator_CabinFront_2-6:CabinFront:187783,. ProfileName: CabinFront; XDim: 7.88385826771654; YDim: 4.61286089238843; Host: None; Moves With Nearby Elements: 0; Offset: 0; Car_HEIGTH: 7.21784776902887; CD: 7.8740157480315; Ceiling off: 0; Ceiling on: 1; CW: 4.59317585301837; DD_DW_Front: 4.26509186351706; DD_DW_Front_Helper: 4.25853018372703; Area: 169.845895247347; Volume: 281.079320543011; Category: Generic Models; CEILING: 0.0984251968503937; CFD_DBG: 4.75721784776903; CPF_ISO_DZ: 0; CPF_UC_DZ: 0.164041994750656; DBG_HALF_Y: 3.93700787401575; DIST_CAR_2_GUIDE: 0.0820209973753281; ER1: 0.114829396325459; ER1_Helper: 0.118110236220472; Family: Elevator_CabinFront_2-6: CabinFront; Family and Type: Elevator_CabinFront_2-6: CabinFront; Finished Floor: 0; H1: 0.131233595800525; Type: Elevator_CabinFront_2-6: CabinFront; Type Id: Elevator_CabinFront_2-6: CabinFront; WD1: 0; WD2: 0; WD3: 0; WD4: 0; Phase Created: New Construction; Reference: CabinFront; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.31627296587929; Bottom Elevation: -0.16404199475067; Global Top Elevation: 7.31627296587929; Global Bottom Elevation: -0.16404199475067; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 128.10585803601; Global Y: 223.007051863188; Global Z: -0.16404199475067; Bounding Box Length: 4.61286089238848; Bounding Box Width: 8.02493438320215; Bounding Box Height: 7.48031496062996; Layer: A-GENM
1IjDNnD1b6tenKMZR0qHfj,Elevator_CabinFront_2-7:CabinFront:187792,. ProfileName: CabinFront; XDim: 7.88385826771654; YDim: 4.61286089238843; Host: None; Moves With Nearby Elements: 0; Offset: 0; Car_HEIGTH: 7.21784776902887; CD: 7.8740157480315; Ceiling off: 0; Ceiling on: 1; CW: 4.59317585301837; DD_DW_Front: 4.26509186351706; DD_DW_Front_Helper: 4.25853018372703; Area: 169.845895247347; Volume: 281.079320543011; Category: Generic Models; CEILING: 0.0984251968503937; CFD_DBG: 4.75721784776903; CPF_ISO_DZ: 0; CPF_UC_DZ: 0.164041994750656; DBG_HALF_Y: 3.93700787401575; DIST_CAR_2_GUIDE: 0.0820209973753281; ER1: 0.114829396325459; ER1_Helper: 0.118110236220472; Family: Elevator_CabinFront_2-7: CabinFront; Family and Type: Elevator_CabinFront_2-7: CabinFront; Finished Floor: 0; H1: 0.131233595800525; Type: Elevator_CabinFront_2-7: CabinFront; Type Id: Elevator_CabinFront_2-7: CabinFront; WD1: 0; WD2: 0; WD3: 0; WD4: 0; Phase Created: New Construction; Reference: CabinFront; Manufacturer: DigiPara; Storey: Level 1; Top Elevation: 7.31627296587929; Bottom Elevation: -0.16404199475067; Global Top Elevation: 7.31627296587929; Global Bottom Elevation: -0.16404199475067; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 120.166225490078; Global Y: 223.007051863188; Global Z: -0.16404199475067; Bounding Box Length: 4.61286089238847; Bounding Box Width: 8.02493438320215; Bounding Box Height: 7.48031496062996; Layer: A-GENM
